Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
10021;158,3127647;2,263951708
10022;209,3889061;2,564787476
10023;195,4952517;1,219380571
10024;171,7371836;2,607883999
10025;182,5604584;2,173528793
10026;40,52366281;3,307175313
10027;70,30245812;2,361763011
10028;133,9938372;1,66647547
10029;155,5204323;4,192180279
10030;1378,234264;4,588097167
10031;450,5418766;2,420331705
10032;322,2929705;2,88233843
10033;5273,434675;2,542870078
10034;3198,13482;3,786865588
10035;850,3691269;3,888001351
10037;469,3106079;1,63771713
10038;188,1290518;0,953960867
10039;119,5298722;0,847623359
10040;175,0950702;1,865822772
10041;58,02891785;2,252256506
10042;254,6827602;1,900515294
10043;133,3936018;2,852453141
10044;34,46917685;3,332837945
10045;203,515974;2,019521533
10046;117,1886737;3,68690072
10047;41,83772473;3,38909629
10048;163,1515596;1,393696573
10049;511,9095681;1,644784276
10050;217,681298;3,05682006
10051;1141,0367;1,54854365
10052;226,3256178;1,564160153
10053;584,9464955;3,739553151
10054;133,9979932;0,953960867
10055;288,9400393;2,841558562
10056;220,2421401;3,305465805
10057;55,8361639;1,740210613
10058;255,0079472;1,63741237
10059;113,9458342;2,740400055
10060;2878,789706;3,200774309
10061;680,631766;3,635784489
10062;204,7259905;2,62680549
10063;452,4963997;4,201894472
10064;3041,751008;3,032532395
10065;98,94955401;2,099173099
10066;428,963553;2,402262848
10067;1720,192095;2,719241418
10068;135,5766572;4,583438963
10069;117,4193886;2,711240288
10070;505,6775105;5,051830287
10071;46,31043714;1,706183292
10072;38,05130191;2,519364204
10073;136,2779183;3,238489644
10074;515,0938906;2,041713185
10075;100,3608044;2,812955313
10076;290,1623582;1,655483035
10077;102,7818156;2,699287571
10078;29,62866375;2,028328413
10079;132,1314467;1,072232846
10080;1115,203698;1,695771091
10081;12123,17138;3,824482382
10082;232,0734567;1,5340931
10083;332,5789784;1,657248636
10084;973,6601697;1,786901272
10085;72,78960639;1,571407337
10086;253,3789789;2,633459583
10087;56,25663308;0,733885109
10089;688,8750894;3,76501907
10090;252,6912585;1,530101933
10091;147,2350201;3,076816548
10092;118,7570661;2,850365441
10093;101,3861055;2,905034963
10094;619,3086773;3,215830417
10095;292,6669585;3,462261349
10096;451,1776817;2,628497167
10097;172,6558003;3,02165715
10098;359,9882674;1,130359047
10099;534,505427;2,681059161
10100;1095,214587;1,031069002
10101;182,5169263;2,497535223
10102;200,3220335;2,930176929
10103;156,8452876;2,700909639
10104;303,4182379;1,407069181
10105;26,13731316;3,38909629
10106;129,1462263;2,889346703
10107;110,9393116;3,50866239
10108;90,21492869;3,246784107
10109;237,4210613;2,326413025
10110;538,0554064;1,028717033
10111;112,4040938;4,50833133
10112;199,4781177;2,416844227
10113;208,2836898;1,695246719
10114;761,3535367;3,954181441
10115;1992,137487;5,268437805
10116;316,4154018;1,606311133
10117;146,2621274;3,491066974
10118;102,8117536;3,589691801
10119;205,4049683;0,468391324
10120;244,4185947;1,69553857
10121;322,4886568;1,560492435
10122;243,3321781;2,841059173
10123;891,5398255;4,161935674
10124;264,0126179;2,83544052
10125;291,2663087;2,128920774
10126;135,8493517;2,241319932
10127;64,07279351;1,475051132
10128;85,025116;2,416583638
10129;285,9011643;2,637037069
10130;103,0140822;2,71745837
10131;344,2076554;1,975281972
10132;234,2151892;2,110105651
10133;277,2596877;2,059586168
10134;97,0471432;1,747110404
10135;114,0548023;2,740014136
10136;120,8805614;2,252256506
10137;42,20797396;3,274968828
10138;141,0304216;4,326689957
10139;181,922604;3,259565456
10140;1324,074152;2,76605574
10141;738,1381355;2,751213014
10142;1869,115694;2,945202553
10143;192,2498013;0,565179523
10144;157,2041278;2,708390393
10145;227,4373596;2,555624524
10146;87,70880393;1,571407337
10147;136,9922652;1,890185848
10148;408,9166886;2,83273651
10149;324,8159658;2,79416815
10150;285,754553;3,045701538
10151;919,5539196;2,020829809
10153;631,5072548;2,280248404
10154;77,64683853;1,835405255
10155;220,3267584;1,405173972
10156;688,5939585;2,992856162
10157;233,1316803;2,205625058
10158;517,225403;2,696538162
10159;80,81644576;3,365510978
10160;54,69605912;1,393696573
10161;51,18934121;1,735987308
10162;274,0848633;0,833914317
10163;54,89439028;1,535425228
10164;744,1353374;2,820966019
10165;358,8019717;3,756466347
10166;400,5083498;2,054201061
10167;93,61449759;2,797965008
10168;76,98778394;2,434301047
10169;235,9393976;1,835405255
10170;499,6988209;4,701093577
10171;248,3128458;4,202362189
10172;176,564522;2,130382945
10173;492,6015951;1,686373103
10174;190,3205611;3,076816548
10175;184,9729194;1,745110323
10176;163,0713252;3,088943291
10177;160,5127774;1,647579189
10178;271,6953933;2,209196701
10179;483,6469076;2,121390906
10180;102,0327801;2,984328898
10181;260,5732291;3,406738085
10182;136,6595733;0,678936704
10183;38,37956076;3,024696828
10184;138,0004536;3,261799685
10185;205,3885315;1,69553857
10186;535,2657504;1,778482833
10187;456,4801361;2,943975261
10188;234,8071518;2,623378719
10189;60,50749964;4,734370084
10190;518,38714;1,950095666
10191;939,2974254;4,616783029
10192;130,5807318;3,157594772
10193;331,0273132;4,178584431
10194;98,93450913;2,153781298
10195;302,915666;2,973675898
10196;233,4493827;2,413545475
10197;194,2888053;3,2037411
10198;104,5871907;1,413421299
10199;357,21642;3,287329437
10200;82,81532544;2,773368813
10201;68,65642283;2,607883999
10202;197,5930238;1,754506771
10203;434,1938669;2,710355971
10204;157,6269008;1,251892148
10205;89,72430816;1,560537751
10206;133,28568;3,12165719
10207;130,96416;1,873771528
10208;283,9938942;1,698144248
10209;2177,380844;1,89154424
10210;445,8135622;1,530797762
10211;922,431288;2,124076172
10212;112,0847748;1,361192619
10213;172,1364239;2,788922178
10214;94,05134614;2,738962336
10215;256,0338099;2,485842999
10216;1484,566798;0,706398548
10217;33,71117607;1,939769786
10218;169,2088784;1,69553857
10219;64,20193844;3,471472194
10220;1554,636136;3,49903862
10221;178,5604731;3,847831696
10222;447,9418059;2,002973462
10223;753,2801532;0,81292038
10224;1742,695985;2,270013263
10225;246,9372387;3,032973392
10226;109,5135252;2,850132921
10227;349,1413903;2,864028889
10228;214,1468835;3,386595171
10229;106,6879997;1,229836533
10230;682,4714048;1,480823684
10231;596,3062006;2,916725978
10232;326,9504132;3,628658605
10233;1579,179639;2,110105651
10234;276,9543923;3,281053613
10235;46,90979721;2,585132837
10236;58,58582353;2,263951708
10237;593,408287;3,351662744
10238;477,0164266;1,736510307
10239;550,8195056;2,749322671
10240;445,6731615;2,124649481
10241;60,65887899;1,695771091
10242;177,4095499;1,393696573
10243;105,0761696;3,363084303
10245;799,6642186;1,196611714
10246;260,4273269;1,111778539
10247;146,5185104;3,532779175
10248;424,6872428;3,077661755
10249;402,6992557;1,407612277
10250;237,9835187;3,088943291
10251;250,9387358;2,168886639
10252;56,32484176;1,092146427
10253;138,9456755;3,38909629
10254;340,0254252;1,939730788
10255;290,767144;2,177012921
10256;401,9232154;2,000754444
10257;31,9875686;2,234739187
10258;317,0541644;2,905034963
10259;380,4917358;2,131477102
10260;619,7315682;1,531615823
10261;1115,028308;2,913640862
10262;450,0636317;4,85906804
10263;410,0037993;3,60749523
10264;118,2595211;1,405173972
10265;3354,671695;4,560791477
10266;49,07178629;2,730405625
10267;329,6917797;2,317128492
10268;5959,433138;2,055065673
10269;145,9960905;2,50152794
10270;257,1973044;3,6703767
10271;623,9232103;3,525011357
10272;192,088067;2,875185923
10273;29,16660454;3,076816548
10274;312,2560224;3,152815289
10275;596,1775335;2,354280949
10276;346,9237806;3,527386176
10278;138,5890516;2,389861977
10279;71,55563149;3,27161144
10280;869,0765496;4,31647437
10281;286,9403124;2,401652281
10282;1325,042082;2,29641022
10283;139,487575;2,871400592
10284;147,0189484;2,507108608
10285;80,16147088;3,618564407
10286;231,7571077;2,089534835
10287;1480,805121;3,033257876
10288;288,7086896;2,734422939
10289;1005,318587;2,092765085
10290;254,4377671;2,324887766
10291;195,604553;1,95627381
10293;158,2196717;0,706398548
10294;63,01922974;2,655311055
10295;331,2154479;4,583438963
10296;191,9546202;5,119555386
10297;5413,254739;3,983672661
10298;1202,264196;3,529472238
10299;538,5627499;3,015639916
10300;293,089685;3,12165719
10301;161,2677629;0,614377252
10302;88,20522131;1,853745553
10303;86,35615186;3,68690072
10304;202,8381977;2,746805933
10305;85,59426149;2,261947845
10306;276,763634;2,542870078
10307;379,9094054;1,794195707
10308;221,7904359;1,905656757
10309;106,289876;1,127060295
10310;215,9989745;1,63821964
10312;174,3317452;3,50866239
10313;382,041412;3,932668384
10314;449,6798007;2,317128492
10315;48,8809258;3,38909629
10316;234,2026015;2,852453141
10317;1324,996057;2,954388311
10318;160,4635628;2,171050629
10319;378,1108913;2,130563633
10320;242,0769706;1,614369618
10321;3566,448354;3,543982628
10323;14868,28256;3,340488141
10324;160,0583084;1,307294849
10325;3879,686812;3,547511636
10326;194,1050294;2,803064279
10327;115,87929;3,221840887
10328;398,6114266;3,378960474
10329;525,3435778;2,448296533
10330;109,3173156;3,2037411
10331;549,0413768;2,533585096
10332;492,1037222;1,507214788
10333;12481,72806;4,52723296
10334;578,845421;2,317360905
10335;251,0416886;3,527386176
10336;404,4881995;2,639407024
10337;36,1259219;3,332837945
10338;168,4177652;2,583917244
10339;280,7471448;1,906145522
10340;2320,737852;3,648852967
10341;350,5535521;4,024312535
10342;396,6391972;1,124750638
10343;7000,378386;3,569903522
10344;868,9891971;3,151206407
10345;407,7130242;3,972627182
10346;63,4185851;2,772084132
10347;220,7268739;2,599551859
10348;234,6924261;1,759586304
10349;3026,53608;3,25504699
10350;640,242651;2,446852303
10351;380,4869547;3,469539669
10352;1683,406912;4,070008612
10353;845,2915347;2,020829809
10354;143,6734944;3,743183018
10355;68,30201045;3,061304836
10356;273,6190318;2,938728531
10357;3315,582327;3,522357334
10358;1051,73764;2,289621544
10359;518,0712755;1,868130232
10360;886,6713604;2,034373196
10361;216,6225339;2,443842776
10362;10797,81033;4,417932489
10363;574,4103901;1,351551188
10364;82,85935239;0,936782648
10365;135,1133931;2,058302646
10366;69,20911967;2,897413006
10367;667,2657528;2,16313042
10368;1009,161606;1,834184085
10369;199,1087019;1,786919828
10370;234,9208595;1,894491187
10371;312,0573185;1,04113161
10372;440,6170752;2,487784073
10373;415,4910869;1,628905936
10374;180,5002211;1,393696573
10375;339,8343937;3,881143177
10376;158,1129139;2,565594747
10377;118,910895;2,718644901
10378;74,26340897;2,824410915
10379;465,1784052;3,427210197
10380;80,72545031;3,743183018
10381;984,575065;3,665943687
10382;1132,374977;1,792827703
10383;186,8450468;1,183112049
10384;244,0734604;3,024696828
10386;228,9878057;1,782059424
10387;60043,33277;4,383193694
10388;45,9910991;1,916709419
10389;134,0451918;2,177073469
10390;143,4029173;0,847623359
10391;285,6944149;2,542709696
10392;405,2595078;2,612080301
10393;186,0581183;3,032331569
10394;154,4002315;1,523534233
10395;315,176619;2,262296709
10396;515,2623954;1,716376621
10397;159,0217155;3,301343127
10398;76,60964912;1,736203325
10399;708,8968809;1,455743172
10400;137,7026557;3,076816548
10401;2385,988678;1,63821964
10402;261,4886442;1,126195698
10403;62,064173;1,306157939
10404;108,1732239;1,981812369
10405;56,1824852;3,12165719
10406;1912,364089;1,63518868
10408;127,6752469;2,396026328
10409;578,7500683;1,937250497
10410;132,7100339;2,015418791
10411;28,30304945;2,671299215
10412;949,9914184;3,911796331
10414;124,7479757;1,863294653
10416;252,1813954;1,137382836
10417;201,2009895;3,067289497
10418;204,058357;3,679432666
10419;750,4432918;2,131647082
10420;2735,349428;2,009562067
10421;141,250269;2,315250883
10422;189,1410832;3,685544094
10423;434,0027351;2,186302875
10424;66,84674138;3,157594772
10425;299,7986774;1,585603434
10426;1052,564243;0,678936704
10427;231,8327183;3,402959044
10428;114,3292897;2,550846744
10429;243,2998209;3,41400204
10430;86,26164628;1,370694889
10431;104,8518294;1,130359047
10432;78,00036737;2,75205756
10433;257,0379542;2,567837289
10434;52,53141365;1,084927642
10435;187,8394012;0,974756687
10436;173,9773123;3,31228273
10437;635,6645483;2,841791082
10438;258,7373916;1,014464537
10439;127,5401767;1,706183292
10440;172,3693564;3,548532999
10441;248,7609371;3,043349349
10442;649,6066532;2,000754444
10443;47,84586136;2,275141858
10444;230,0909543;2,587419278
10445;63,61435773;3,239927363
11001;582,0499705;3,308516496
11002;161,887463;2,906387593
11003;197,8473655;3,295250046
11004;349,8802991;2,407511696
11005;1288,237735;1,307346987
11006;92,1255714;4,202911457
11007;122,8878188;0
11008;459,4502729;4,063657538
11009;1594,931246;3,098812115
11010;283,1818661;3,763464035
11011;451,8705052;3,221589294
11012;2206,60775;3,421658095
11013;383,2752966;4,683749668
11014;1612,332392;2,697889648
11015;263,2610317;0,965796858
11016;92,46132096;5,265074024
11017;86,28404747;4,120499411
11018;1282,36758;2,102688221
11019;76,38395143;0
11020;46,17674898;0
11021;596,7704676;4,718883547
11022;1248,885279;3,318352634
11023;806,4524216;3,263194533
11024;847,4013178;3,631267703
11025;305,9053936;3,960213761
11026;168,5454346;3,504198445
11027;759,0314655;3,152646341
11028;448,3957164;7,012140447
11029;65,32983972;1,110542791
11030;119,3367248;2,269974128
11031;33,84895042;2,337380149
11032;252,5682654;1,458379333
11033;1394,311765;2,365578282
11034;982,204714;2,989266851
11035;289,4966796;5,245950967
11036;183,5838923;4,674760298
11037;912,8977823;4,698738969
11038;56,76815142;0
11039;47,65681306;2,750482141
11040;1741,062805;2,455090541
11041;1287,839074;3,125977649
11042;234,1904719;3,955602982
11043;240,7535379;3,560610925
11044;114,3900904;0
11045;127,9516064;2,824387193
11046;52,46132591;1,76936056
11047;54,61251267;0
11048;754,130841;3,620681378
11049;3406,99244;3,849391229
11051;175,4504745;1,785327493
11052;373,6319743;3,089661257
11053;286,7728421;3,465281971
11054;287,7073485;1,619529984
11055;245,8859384;0
11056;184,701617;0,537145467
11057;36,85786135;1,712489182
11058;294,6866571;2,989266851
11059;140,9857338;2,805791448
11060;56,40207847;3,812010881
11061;307,7456973;2,989266851
11062;21,15304716;0,39874241
11063;642,1452824;4,815662987
11064;377,0868631;3,225165793
11065;62,28207598;1,1467469
11066;120,5411448;7,012140447
11067;1788,236137;3,301747278
11068;1595,086068;2,875429167
11069;47477,4389;4,868585489
11070;337,0448289;2,877703838
11071;231,5310013;5,696158847
11072;181,2976359;0,894784084
11073;60,83410474;1,200595294
11074;285,5207501;2,236941108
11075;149,2283185;0
11076;11939,858;3,323080345
11077;509,4202109;4,730699687
11078;209,2462324;2,346117682
11079;197,7965584;1,003802285
11080;199,1172624;3,016105868
11081;1815,686274;2,646985554
11082;3,709938741;0
11083;45,92445225;7,031718521
11084;976,4832847;3,613787092
11085;923,0289246;4,041236142
11086;882,4633311;3,186489348
11087;92,72956388;0,108637912
11088;1782,925836;4,438231213
11089;419,8679768;3,149119377
11090;675,6072841;4,239599078
11091;1308,488541;1,688921196
11092;108,2541461;0,653025734
11093;38,02290462;0
11094;28,72244548;0
11095;306,4096152;2,843266631
11096;54,95111681;4,674760298
11098;922,5894346;4,35271396
11099;2629,273564;3,745266369
11100;27,50142794;1,666746666
11101;65,56836482;0
11102;607,8707884;3,635930048
11103;1292,684762;3,763464035
11104;62,47487801;0
11105;713,9741222;2,992965751
11106;6149,032901;4,337010112
11107;71,87212604;0,852217414
11108;54,08594932;2,033951934
11109;56,19979582;3,074850783
11110;130,9852385;2,435835733
11111;895,6684898;3,47311226
11112;103,8688676;2,2934938
11113;130,6085353;1,027231612
11114;39,14146716;2,075539731
11115;985,4287213;1,599682105
11116;4275,36786;4,886120681
11117;125,8929008;1,875453589
11118;41,84249555;0
11119;298,2958856;3,295250046
11120;557,4029001;3,295250046
11121;113,2625134;2,793970638
11122;764,1345333;3,313120437
11123;156,5263979;0
